0:00:00,0,計測なし,
0:01:00,0,計測なし,
0:02:00,0,計測なし,
0:03:00,0,計測なし,
0:04:00,0,計測なし,
0:05:00,0,計測なし,
0:06:00,3.3,生活活動,
0:07:00,1.8,生活活動,
0:08:00,1.8,生活活動,
0:09:00,1.8,生活活動,
0:10:00,4.8,生活活動,
6:37:00,3.2,生活活動,70.9
6:38:00,2.6,生活活動,69.5
6:39:00,1.1,生活活動,69.5
6:40:00,1,生活活動,67.3
6:41:00,1,生活活動,62.4
6:42:00,0,計測なし,64
6:43:00,0,計測なし,63.5
6:44:00,0,計測なし,62.1
6:45:00,0,計測なし,62.9
6:46:00,0,計測なし,64.7
6:47:00,0,計測なし,62.5
6:48:00,0,計測なし,67.7
6:49:00,0,計測なし,65
6:50:00,1,生活活動,68.8
6:51:00,1,生活活動,65.2
6:52:00,0,計測なし,66.1
6:53:00,0,計測なし,67.9
6:54:00,0,計測なし,63.2
6:55:00,0,計測なし,63.7
6:56:00,0,計測なし,63
6:57:00,1,生活活動,81.9
6:58:00,0,計測なし,78
6:59:00,2.4,生活活動,87.3
7:00:00,2,生活活動,76.3
7:01:00,2.4,生活活動,76
7:02:00,1.9,生活活動,78.9
7:03:00,2.2,生活活動,81.6
7:04:00,1.8,生活活動,77.2
7:05:00,2.1,生活活動,76.2
7:06:00,1.8,生活活動,79.3
7:07:00,2,生活活動,76.7
7:08:00,2.4,生活活動,74.8
7:09:00,1.7,生活活動,75.6
7:10:00,1.6,生活活動,78.2
7:11:00,1.7,生活活動,77.9
7:12:00,1.5,生活活動,74.5
7:13:00,1.6,生活活動,75
7:14:00,1.7,生活活動,79.2
7:15:00,1.4,生活活動,81.1
7:16:00,2.1,生活活動,77.7
7:17:00,2.5,生活活動,77.1
7:18:00,2.1,生活活動,79.2
7:19:00,2.1,生活活動,77
7:20:00,1.9,生活活動,82.4
7:21:00,1.6,生活活動,80.5
7:22:00,2.5,生活活動,79.6
7:23:00,2.2,生活活動,79.2
7:24:00,1.9,生活活動,84.6
7:25:00,1.9,生活活動,83.3
7:26:00,3.1,生活活動,86
7:27:00,2.5,生活活動,94.5
7:28:00,2.1,生活活動,84.2
7:29:00,2,歩行,88
7:30:00,2.7,生活活動,89.3
7:31:00,2.7,生活活動,98.3
7:32:00,2.6,生活活動,91.4
7:33:00,0,計測なし,92.9
7:34:00,0,計測なし,96.4
7:35:00,0,計測なし,76.2
7:36:00,0,計測なし,73.6
7:37:00,1.4,生活活動,80
7:38:00,1.5,生活活動,72.4
7:39:00,1.3,生活活動,72
