0:00:00,1.9,生活活動,
0:01:00,2,生活活動,
0:02:00,1.6,生活活動,
0:03:00,1.7,生活活動,
0:04:00,1.7,生活活動,
0:05:00,1.5,生活活動,
0:06:00,1.9,生活活動,
0:07:00,3,生活活動,
0:08:00,1.5,生活活動,
0:09:00,2.3,生活活動,
0:10:00,1,生活活動,
0:11:00,1.1,生活活動,
0:12:00,1,生活活動,
0:13:00,1.1,生活活動,
0:14:00,1,生活活動,
0:15:00,0,計測なし,
0:16:00,1.1,生活活動,
0:17:00,1,生活活動,
0:18:00,1,生活活動,
0:19:00,0,計測なし,
0:20:00,0,計測なし,
0:21:00,0,計測なし,
0:22:00,0,計測なし,
0:23:00,0,計測なし,
0:24:00,0,計測なし,
0:25:00,0,計測なし,
0:26:00,0,計測なし,
0:27:00,1,生活活動,
0:28:00,1,生活活動,
0:29:00,1,生活活動,
0:30:00,0,計測なし,
0:31:00,0,計測なし,
0:32:00,1.1,生活活動,
0:33:00,1.1,生活活動,
0:34:00,1,生活活動,
0:35:00,0,計測なし,
0:36:00,0,計測なし,
0:37:00,1,生活活動,
0:38:00,0,計測なし,
0:39:00,0,計測なし,
0:40:00,0,計測なし,
0:41:00,0,計測なし,
0:42:00,1,生活活動,
0:43:00,0,計測なし,
0:44:00,0,計測なし,
0:45:00,0,計測なし,
0:46:00,1,生活活動,
0:47:00,1,生活活動,
0:48:00,1.2,生活活動,
0:49:00,1,生活活動,
0:50:00,0,計測なし,
0:51:00,0,計測なし,
0:52:00,0,計測なし,
0:53:00,1,生活活動,
0:54:00,0,計測なし,
0:55:00,1,生活活動,
0:56:00,0,計測なし,
0:57:00,0,計測なし,
0:58:00,1,生活活動,
0:59:00,1.3,生活活動,
1:00:00,1.2,生活活動,
1:01:00,3,生活活動,
1:02:00,0,計測なし,
1:03:00,0,計測なし,
1:04:00,0,計測なし,
1:05:00,0,計測なし,
1:06:00,0,計測なし,
1:07:00,0,計測なし,
1:08:00,0,計測なし,
1:09:00,1,生活活動,
8:10:00,2.5,生活活動,72.5
8:11:00,1.2,生活活動,75.3
8:12:00,1.3,生活活動,75.6
8:13:00,1.3,生活活動,77.2
8:14:00,1.9,生活活動,77.8
8:15:00,1.8,生活活動,74.8
8:16:00,1.5,生活活動,73.9
8:17:00,1.2,生活活動,75.4
8:18:00,1,生活活動,80.6
8:19:00,1.5,生活活動,74.9
8:20:00,1.1,生活活動,74.5
8:21:00,1.1,生活活動,73.6
8:22:00,1,生活活動,71.9
8:23:00,1,生活活動,71.7
8:24:00,1,生活活動,75.9
8:25:00,1,生活活動,76
8:26:00,1,生活活動,76.8
8:27:00,1,生活活動,77.6
8:28:00,1.1,生活活動,74
8:29:00,1.3,生活活動,69.9
8:30:00,1,生活活動,70.9
8:31:00,0,計測なし,73
8:32:00,0,計測なし,72.4
8:33:00,0,計測なし,72.8
8:34:00,0,計測なし,73.4
8:35:00,0,計測なし,72.5
8:36:00,0,計測なし,73.7
8:37:00,0,計測なし,91
8:38:00,1.9,歩行,87.3
8:39:00,1.9,生活活動,83.6
8:40:00,1.8,生活活動,94.3
8:41:00,2.3,生活活動,89.2
8:42:00,2,生活活動,87
8:43:00,1.7,生活活動,98.7
8:44:00,2,生活活動,96.3
8:45:00,1.8,生活活動,96.8
8:46:00,1.9,生活活動,92.2
8:47:00,1.4,生活活動,92.6
8:48:00,2.5,生活活動,84
8:49:00,1.5,生活活動,84.2
8:50:00,1.8,生活活動,90.5
8:51:00,1.6,生活活動,85.4
8:52:00,2.4,生活活動,78
8:53:00,1.3,生活活動,74.4
8:54:00,1.1,生活活動,76.2
8:55:00,1.3,生活活動,76.8
8:56:00,1.3,生活活動,77.1
8:57:00,0,計測なし,73.4
8:58:00,0,計測なし,75.2
8:59:00,0,計測なし,74.8
9:00:00,0,計測なし,77.5
9:01:00,0,計測なし,76.3
9:02:00,0,計測なし,77.8
9:03:00,0,計測なし,75.9
9:04:00,1,生活活動,77
9:05:00,0,計測なし,79.7
9:06:00,1,生活活動,76.6
9:07:00,1,生活活動,75.6
9:08:00,0,計測なし,77.3
9:09:00,0,計測なし,81.1
9:10:00,1.3,生活活動,74.6
9:11:00,1,生活活動,80.7
9:12:00,1,生活活動,73.2
9:13:00,0,計測なし,74.3
9:14:00,0,計測なし,86.3
9:15:00,1.4,生活活動,82.6
9:16:00,1.1,生活活動,86.8
9:17:00,1.3,生活活動,80
9:18:00,2.3,生活活動,71.2
9:19:00,1,生活活動,70.9
9:20:00,1,生活活動,70
9:21:00,0,計測なし,70.6
9:22:00,1,生活活動,71
9:23:00,1.3,生活活動,65.8
9:24:00,1,生活活動,64.3
9:25:00,1,生活活動,65.6
9:26:00,1,生活活動,64.8
9:27:00,1,生活活動,66.4
9:28:00,1,生活活動,67.4
9:29:00,1.1,生活活動,65.1
9:30:00,1,生活活動,65.8
9:31:00,1.1,生活活動,64.3
9:32:00,1,生活活動,65.3
9:33:00,1,生活活動,65
9:34:00,1,生活活動,65.2
9:35:00,0,計測なし,65.9
9:36:00,0,計測なし,68.2
9:37:00,1.4,生活活動,68.4
9:38:00,1,生活活動,67.9
9:39:00,0,計測なし,68.1
9:40:00,0,計測なし,66.7
9:41:00,0,計測なし,68.5
9:42:00,0,計測なし,66.8
9:43:00,0,計測なし,67.4
9:44:00,0,計測なし,67.9
9:45:00,0,計測なし,70.8
9:46:00,0,計測なし,68.6
9:47:00,0,計測なし,68.5
9:48:00,0,計測なし,68.6
9:49:00,0,計測なし,68.6
9:50:00,1,生活活動,68.8
9:51:00,0,計測なし,68.1
