0:00:00,1.1,生活活動,
0:01:00,1,生活活動,
0:02:00,1.1,生活活動,
0:03:00,1.6,生活活動,
0:04:00,1.4,生活活動,
0:05:00,1.6,生活活動,
0:06:00,1.3,生活活動,
0:07:00,1.2,生活活動,
0:08:00,1.8,生活活動,
0:09:00,2.1,生活活動,
0:10:00,2.1,生活活動,
0:11:00,1.3,生活活動,
0:12:00,1.4,生活活動,
0:13:00,2,生活活動,
0:14:00,1.8,生活活動,
0:15:00,2.1,生活活動,
0:16:00,2,生活活動,
0:17:00,1.7,生活活動,
0:18:00,1.6,生活活動,
0:19:00,2.2,生活活動,
0:20:00,1.1,生活活動,
0:21:00,1.1,生活活動,
0:22:00,0,計測なし,
0:23:00,0,計測なし,
0:24:00,0,計測なし,
0:25:00,1,生活活動,
0:26:00,1.2,生活活動,
0:27:00,1,生活活動,
0:28:00,1,生活活動,
0:29:00,0,計測なし,
0:30:00,0,計測なし,
0:31:00,1,生活活動,
0:32:00,1,生活活動,
0:33:00,1.1,生活活動,
0:34:00,1,生活活動,
0:35:00,1,生活活動,
0:36:00,1.7,生活活動,
0:37:00,1.3,生活活動,
0:38:00,1.1,生活活動,
0:39:00,0,計測なし,
0:40:00,0,計測なし,
0:41:00,1,生活活動,
0:42:00,1.2,生活活動,
0:43:00,0,計測なし,
0:44:00,0,計測なし,
0:45:00,1,生活活動,
0:46:00,1,生活活動,
0:47:00,1,生活活動,
0:48:00,1,生活活動,
0:49:00,0,計測なし,
0:50:00,0,計測なし,
0:51:00,0,計測なし,
0:52:00,1.4,生活活動,
0:53:00,1.2,生活活動,
0:54:00,1,生活活動,
0:55:00,1,生活活動,
0:56:00,1.4,生活活動,
0:57:00,1.2,生活活動,
0:58:00,1.4,生活活動,
0:59:00,1,生活活動,
1:00:00,1.1,生活活動,
1:01:00,1,生活活動,
1:02:00,1,生活活動,
1:03:00,1,生活活動,
1:04:00,1.3,生活活動,
1:05:00,1.1,生活活動,
1:06:00,1,生活活動,
1:07:00,1,生活活動,
1:08:00,1.1,生活活動,
1:09:00,1.2,生活活動,
1:10:00,1,生活活動,
1:11:00,1,生活活動,
1:12:00,1.1,生活活動,
1:13:00,1,生活活動,
1:14:00,1,生活活動,
1:15:00,1,生活活動,
1:16:00,1,生活活動,
1:17:00,1.1,生活活動,
1:18:00,1.2,生活活動,
1:19:00,1,生活活動,
1:20:00,1,生活活動,
1:21:00,1,生活活動,
1:22:00,1,生活活動,
1:23:00,1.1,生活活動,
1:24:00,1,生活活動,
1:25:00,1,生活活動,
1:26:00,1,生活活動,
1:27:00,1,生活活動,
1:28:00,2.7,生活活動,
1:29:00,1.7,生活活動,
1:30:00,1.3,生活活動,
1:31:00,1.4,生活活動,
1:32:00,1.3,生活活動,
1:33:00,1.3,生活活動,
1:34:00,1.3,生活活動,
1:35:00,1.9,生活活動,
1:36:00,2.7,生活活動,
1:37:00,1.7,生活活動,
1:38:00,1.6,生活活動,
1:39:00,1.6,生活活動,
1:40:00,1.6,生活活動,
1:41:00,1.5,生活活動,
1:42:00,1.9,生活活動,
1:43:00,1.6,生活活動,
1:44:00,1.5,生活活動,
1:45:00,1.1,生活活動,
1:46:00,1.5,生活活動,
1:47:00,1.1,生活活動,
1:48:00,1.1,生活活動,
1:49:00,1,生活活動,
1:50:00,2.5,生活活動,
7:45:00,2.3,生活活動,77
7:46:00,2,生活活動,74.5
7:47:00,2.5,生活活動,74.3
7:48:00,1.1,生活活動,75
7:49:00,1,生活活動,76.7
7:50:00,1,生活活動,97.5
7:51:00,1,生活活動,94.5
7:52:00,1.6,生活活動,85.2
7:53:00,1.4,生活活動,88.2
7:54:00,1.8,歩行,90.5
7:55:00,1.7,生活活動,88.2
7:56:00,1.1,生活活動,85.6
7:57:00,1.6,生活活動,86.3
7:58:00,1.2,生活活動,83.7
7:59:00,1.1,生活活動,81.3
8:00:00,1.1,生活活動,94.8
8:01:00,1.1,生活活動,99.8
8:02:00,1.3,生活活動,100.8
8:03:00,2.6,生活活動,97
8:04:00,2.4,生活活動,102.4
8:05:00,2.5,生活活動,95.7
8:06:00,2.2,生活活動,90.6
8:07:00,1.5,生活活動,91.3
8:08:00,1.3,生活活動,95.5
8:09:00,1.9,生活活動,96
